id,female,age,state
7881,1,89,1
7882,1,41,3
7883,0,100,2
7884,0,79,1
7885,0,85,1
7886,0,86,2
7887,0,84,1
7888,0,80,3
7889,1,73,2
7890,1,62,3
7891,0,76,2
7892,0,62,1
7893,0,92,1
7894,0,79,3
7895,1,42,2
7896,0,99,2
7897,0,48,2
7898,1,41,3
7899,1,50,1
7900,0,66,2
7901,1,71,2
7902,0,88,1
7903,1,50,3
7904,1,71,1
7905,0,84,3
7906,1,59,1
7907,0,48,3
7908,0,82,3
7909,0,80,3
7910,0,80,2
7911,1,93,1
7912,0,85,3
7913,1,85,1
7914,1,73,2
7915,0,64,3
7916,1,92,2
7917,1,67,1
7918,1,58,1
7919,1,42,1
7920,1,78,1
7921,1,64,1
7922,1,83,3
7923,0,53,2
7924,1,57,3
7925,0,72,2
7926,0,47,1
7927,1,45,2
7928,1,98,3
7929,1,85,3
7930,0,87,1
7931,0,96,2
7932,0,88,2
7933,0,99,1
7934,0,68,1
7935,1,95,1
7936,1,64,3
7937,0,96,2
7938,0,88,2
7939,1,67,1
7940,1,86,1
7941,1,54,3
7942,0,57,2
7943,0,71,2
7944,0,69,1
7945,0,45,2
7946,1,83,1
7947,0,78,2
7948,0,79,2
7949,1,94,2
7950,0,99,3
7951,1,70,3
7952,0,88,1
7953,0,98,2
7954,0,46,3
7955,0,75,3
7956,1,50,3
7957,0,80,3
7958,0,74,1
7959,0,71,3
7960,0,92,2
7961,1,67,3
7962,0,41,1
7963,0,86,2
7964,1,91,2
7965,0,55,3
7966,1,90,1
7967,1,60,1
7968,0,43,2
7969,1,62,1
7970,1,84,2
7971,0,59,1
7972,0,75,3
7973,0,98,3
7974,0,52,3
7975,1,96,1
7976,0,81,1
7977,1,50,2
7978,1,74,3
7979,1,86,2
7980,1,61,1
7981,0,54,1
7982,0,52,1
7983,1,98,2
7984,0,89,3
7985,1,84,1
7986,0,93,1
7987,0,65,3
7988,1,59,1
7989,0,60,3
7990,0,58,2
7991,1,76,2
7992,1,85,1
7993,1,63,2
7994,1,78,3
7995,0,64,3
7996,0,57,1
7997,0,47,2
7998,0,48,2
7999,0,95,2
8000,0,56,2
8001,1,55,3
8002,0,49,3
8003,1,68,2
8004,0,80,1
8005,0,77,1
8006,1,76,2
8007,0,49,3
8008,0,87,3
8009,0,45,2
8010,0,96,2
8011,0,41,2
8012,0,92,3
8013,1,55,1
8014,0,79,3
8015,0,70,3
8016,1,48,2
8017,1,82,2
8018,0,67,2
8019,1,68,3
8020,0,47,1
8021,1,98,2
8022,1,66,2
8023,1,83,1
8024,0,98,1
8025,0,80,2
8026,1,66,2
8027,1,79,3
8028,0,58,1
8029,0,48,3
8030,1,70,1
8031,1,96,2
8032,1,91,2
8033,1,89,2
8034,0,70,2
8035,0,60,1
8036,1,57,1
8037,1,56,2
8038,1,90,2
8039,0,91,2
8040,0,42,3
8041,0,49,2
8042,1,43,3
8043,0,96,3
8044,1,72,3
8045,1,69,2
8046,1,95,2
8047,1,49,1
8048,0,59,1
8049,1,44,2
8050,0,71,2
8051,1,87,3
8052,0,57,2
8053,1,47,3
8054,0,52,2
8055,0,80,1
8056,0,95,3
8057,1,61,1
8058,0,51,1
8059,0,63,1
8060,1,91,1
8061,1,47,2
8062,0,69,2
8063,1,55,3
8064,1,83,2
8065,0,97,1
8066,1,82,3
8067,1,45,2
8068,1,80,2
8069,1,85,2
8070,0,53,3
8071,1,65,3
8072,0,82,1
8073,1,93,1
8074,1,62,2
8075,0,81,3
8076,0,79,1
8077,0,78,2
8078,0,86,3
8079,1,78,1
8080,1,92,2
8081,1,82,2
8082,0,75,2
8083,1,53,3
8084,1,96,2
8085,0,41,2
8086,0,82,2
8087,0,57,2
8088,0,77,3
8089,0,73,3
8090,0,70,2
8091,0,73,3
8092,0,56,2
8093,1,72,2
8094,1,89,2
8095,0,50,3
8096,0,69,3
8097,0,78,2
8098,0,54,1
8099,1,64,2
8100,0,71,2
8101,0,95,3
8102,1,85,2
8103,0,93,1
8104,0,80,3
8105,0,85,2
8106,0,47,3
8107,0,73,2
8108,0,93,1
8109,1,69,2
8110,0,61,2
8111,0,74,2
8112,1,65,2
8113,1,61,3
8114,0,43,1
8115,0,82,1
8116,0,48,3
8117,1,61,2
8118,1,52,1
8119,1,67,2
8120,1,76,1
8121,1,85,3
8122,1,80,2
8123,1,85,2
8124,1,42,2
8125,0,45,1
8126,1,78,2
8127,1,76,2
8128,1,51,3
8129,1,55,3
8130,1,76,3
8131,0,71,3
8132,1,61,2
8133,1,83,2
8134,0,42,1
8135,0,54,1
8136,1,79,1
8137,1,98,1
8138,1,95,3
8139,1,98,2
8140,0,68,3
8141,0,77,1
8142,0,71,3
8143,0,91,1
8144,0,45,3
8145,1,61,3
8146,1,84,2
8147,0,90,2
8148,1,87,1
8149,1,97,1
8150,1,77,3
8151,1,82,1
8152,0,46,2
8153,0,48,3
8154,0,69,3
8155,1,64,3
8156,0,68,3
8157,0,40,1
8158,0,72,2
8159,0,100,3
8160,1,75,1
8161,1,48,2
8162,0,89,2
8163,0,62,1
8164,0,76,1
8165,0,72,1
8166,1,75,1
8167,0,52,2
8168,1,77,1
8169,0,76,1
8170,0,45,3
8171,1,43,1
8172,1,47,2
8173,1,46,1
8174,0,45,1
8175,0,70,2
8176,1,86,2
8177,1,90,3
8178,0,64,1
8179,1,74,2
8180,0,60,3
8181,1,56,3
8182,0,51,1
8183,0,54,2
8184,0,83,1
8185,0,41,1
8186,1,44,3
8187,0,70,1
8188,0,68,1
8189,0,88,3
8190,0,69,2
8191,0,52,1
8192,0,81,1
8193,1,63,1
8194,1,82,2
8195,0,89,1
8196,1,69,2
8197,0,81,1
8198,0,52,1
8199,1,85,3
8200,1,66,1
8201,0,62,2
8202,1,55,3
8203,1,70,1
8204,0,64,3
8205,1,95,2
8206,1,75,3
8207,1,44,1
8208,1,74,1
8209,0,79,3
8210,0,40,2
8211,1,71,2
8212,0,78,2
8213,1,75,3
8214,1,40,2
8215,0,73,2
8216,0,88,2
8217,1,65,3
8218,0,86,2
8219,1,42,3
8220,0,74,1
8221,1,42,3
8222,1,95,3
8223,0,89,3
8224,0,63,3
8225,1,85,3
8226,0,64,1
8227,1,58,2
8228,0,79,3
8229,1,43,3
8230,0,98,1
8231,0,100,2
8232,0,77,3
8233,0,84,2
8234,1,67,2
8235,1,78,3
8236,0,82,1
8237,0,54,2
8238,0,71,1
8239,1,56,2
8240,1,98,2
8241,0,80,1
8242,0,99,2
8243,0,69,2
8244,1,64,3
8245,0,40,1
8246,0,94,1
8247,1,80,3
8248,0,67,1
8249,1,75,1
8250,1,54,3
8251,1,85,3
8252,0,94,1
8253,1,76,3
8254,1,80,1
8255,1,98,2
8256,1,44,3
8257,1,94,2
8258,1,98,2
8259,0,83,3
8260,1,49,3
8261,1,79,2
8262,1,81,2
8263,1,90,1
8264,1,52,3
8265,0,99,1
8266,0,85,1
8267,1,61,3
8268,1,52,3
8269,1,94,1
8270,0,82,1
8271,1,77,2
8272,1,52,3
8273,0,70,2
8274,0,68,3
8275,0,94,1
8276,0,43,3
8277,0,79,1
8278,1,85,1
8279,0,77,3
8280,1,87,1
8281,1,60,1
8282,1,92,3
8283,0,84,2
8284,1,94,2
8285,0,88,2
8286,1,83,3
8287,1,51,3
8288,1,68,3
8289,0,47,1
8290,1,54,3
8291,0,95,2
8292,1,74,1
8293,1,79,3
8294,1,53,1
8295,1,78,2
8296,1,73,3
8297,0,59,1
8298,0,84,2
8299,0,99,1
8300,1,41,1
8301,1,90,1
8302,0,84,1
8303,0,98,3
8304,0,62,2
8305,1,97,2
8306,1,84,2
8307,0,41,3
8308,1,98,1
8309,0,56,2
8310,1,75,1
8311,0,48,1
8312,0,41,2
8313,1,88,2
8314,1,54,2
8315,1,40,3
8316,1,50,3
8317,1,62,1
8318,0,70,2
8319,0,40,3
8320,0,66,2
8321,1,55,3
8322,0,74,2
8323,1,56,1
8324,0,76,1
8325,1,50,2
8326,0,94,3
8327,1,69,1
8328,1,96,2
8329,1,90,1
8330,0,51,3
8331,1,49,1
8332,1,59,1
8333,0,40,2
8334,0,50,2
8335,1,93,3
8336,0,100,1
8337,1,96,1
8338,0,65,1
8339,0,64,2
8340,1,53,2
8341,0,85,1
8342,1,63,1
8343,0,92,1
8344,0,41,1
8345,0,85,1
8346,1,50,3
8347,1,78,2
8348,0,83,3
8349,0,74,1
8350,1,99,1
8351,1,68,1
8352,1,83,1
8353,1,48,2
8354,1,76,1
8355,0,82,1
8356,0,65,3
8357,1,45,3
8358,0,40,3
8359,1,94,1
8360,1,60,1
8361,0,61,3
8362,0,82,3
8363,0,49,3
8364,0,58,1
8365,1,60,1
8366,0,55,1
8367,0,43,1
8368,0,62,3
8369,0,61,1
8370,0,46,3
8371,1,83,1
8372,0,90,1
8373,1,85,3
8374,0,69,2
8375,0,47,2
8376,1,44,1
8377,0,49,2
8378,1,77,1
8379,0,44,3
8380,1,48,3
8381,0,89,1
8382,1,89,2
8383,1,41,2
8384,0,82,2
8385,1,70,2
8386,0,51,1
8387,1,99,2
8388,1,49,3
8389,0,81,1
8390,1,82,1
8391,0,78,1
8392,1,94,1
8393,1,53,2
8394,0,44,2
8395,0,88,2
8396,1,62,2
8397,0,64,1
8398,1,79,2
8399,1,47,2
8400,1,42,1
8401,0,87,3
8402,0,69,2
8403,1,83,1
8404,1,67,2
8405,1,92,1
8406,0,59,3
8407,1,82,3
8408,0,53,2
8409,1,41,3
8410,1,100,3
8411,0,44,3
8412,0,99,3
8413,1,59,1
8414,0,60,2
8415,1,78,2
8416,1,79,2
8417,1,73,3
8418,0,76,1
8419,0,87,1
8420,1,98,3
8421,1,61,2
8422,1,57,2
8423,1,62,1
8424,0,96,2
8425,0,83,2
8426,0,54,1
8427,0,74,3
8428,1,44,1
8429,1,43,3
8430,0,69,2
8431,1,88,3
8432,0,85,2
8433,1,60,3
8434,1,54,3
8435,0,60,1
8436,1,61,2
8437,1,82,2
8438,1,60,1
8439,0,67,1
8440,0,65,1
8441,0,82,2
8442,1,93,1
8443,0,94,1
8444,0,80,3
8445,0,75,2
8446,1,97,3
8447,0,98,2
8448,1,71,1
8449,0,100,1
8450,1,69,3
8451,1,60,3
8452,1,65,3
8453,0,88,2
8454,0,64,2
8455,1,52,3
8456,0,51,1
8457,0,55,1
8458,0,62,1
8459,1,71,1
8460,0,42,3
8461,1,87,2
8462,0,96,2
8463,0,89,1
8464,0,79,1
8465,1,78,1
8466,1,55,2
8467,1,55,1
8468,1,75,3
8469,0,64,1
8470,1,84,3
8471,0,55,3
8472,0,66,3
8473,1,86,3
8474,0,40,3
8475,1,58,2
8476,0,73,1
8477,0,66,3
8478,0,95,2
8479,0,58,3
8480,1,50,3
8481,1,74,3
8482,1,46,1
8483,1,46,3
8484,1,40,3
8485,0,67,3
8486,0,77,2
8487,1,84,2
8488,1,63,2
8489,1,74,1
8490,1,81,1
8491,1,41,1
8492,1,42,3
8493,1,64,3
8494,0,87,2
8495,0,50,3
8496,0,46,3
8497,1,78,1
8498,1,64,3
8499,1,40,2
8500,0,85,1
8501,0,99,2
8502,0,69,1
8503,1,89,3
8504,1,63,3
8505,1,44,3
8506,0,59,3
8507,0,43,1
8508,0,83,3
8509,1,44,1
8510,1,78,2
8511,0,50,2
8512,0,85,1
8513,1,57,3
8514,1,48,1
8515,0,59,2
8516,0,47,2
8517,0,78,2
8518,1,46,2
8519,1,83,2
8520,0,79,2
8521,0,92,1
8522,1,84,2
8523,1,61,1
8524,0,61,2
8525,0,41,2
8526,0,43,2
8527,1,96,3
8528,0,100,2
8529,1,56,2
8530,1,86,1
8531,0,87,2
8532,1,98,2
8533,1,70,3
8534,0,61,1
8535,0,65,2
8536,0,93,2
8537,0,84,1
8538,1,71,3
8539,1,91,2
8540,0,93,1
8541,0,64,3
8542,1,81,2
8543,1,64,3
8544,0,64,1
8545,0,66,2
8546,1,83,2
8547,1,55,3
8548,1,54,2
8549,0,71,2
8550,1,59,2
8551,1,73,2
8552,1,97,3
8553,0,77,1
8554,1,59,1
8555,0,94,1
8556,1,88,3
8557,1,72,1
8558,0,90,1
8559,0,85,1
8560,0,95,1
8561,0,68,2
8562,1,87,3
8563,0,98,2
8564,0,88,2
8565,1,88,2
8566,0,61,2
8567,0,50,2
8568,0,59,2
8569,0,60,2
8570,0,60,3
8571,1,42,1
8572,1,80,2
8573,1,98,1
8574,1,55,1
8575,0,89,3
8576,0,71,3
8577,1,54,2
8578,0,100,3
8579,0,54,3
8580,0,99,1
8581,1,72,3
8582,1,59,1
8583,0,97,2
8584,1,86,3
8585,1,42,2
8586,0,66,3
8587,0,47,2
8588,1,44,1
8589,0,68,1
8590,1,94,1
8591,0,83,1
8592,0,50,1
8593,0,89,3
8594,0,60,1
8595,1,100,1
8596,1,85,2
8597,0,87,2
8598,0,64,3
8599,0,60,3
8600,1,71,2
8601,1,48,1
8602,0,74,2
8603,0,45,1
8604,1,51,1
8605,0,56,3
8606,0,42,1
8607,1,84,1
8608,1,80,3
8609,0,89,2
8610,0,70,2
8611,0,80,3
8612,1,82,3
8613,1,75,2
8614,0,48,3
8615,0,96,2
8616,0,100,2
8617,0,54,2
8618,1,75,1
8619,0,40,3
8620,0,95,3
8621,1,75,1
8622,1,55,3
8623,1,80,3
8624,1,90,1
8625,0,83,3
8626,1,67,2
8627,0,85,2
8628,1,94,1
8629,0,82,3
8630,1,81,2
8631,0,78,3
8632,1,45,1
8633,0,95,1
8634,0,94,3
8635,0,99,2
8636,1,79,2
8637,1,83,3
8638,1,95,1
8639,1,94,1
8640,1,83,2
8641,0,59,2
8642,0,56,1
8643,1,54,2
8644,1,80,3
8645,1,75,3
8646,1,61,1
8647,1,58,1
8648,0,70,1
8649,1,66,2
8650,1,97,2
8651,0,99,1
8652,1,86,2
8653,1,49,2
8654,1,46,3
8655,1,65,3
8656,0,81,2
8657,1,91,3
8658,0,81,2
8659,1,59,2
8660,0,45,2
8661,1,54,3
8662,1,87,3
8663,1,94,3
8664,0,68,2
8665,0,83,2
8666,1,99,1
8667,0,60,2
8668,1,79,1
8669,1,87,1
8670,0,59,1
8671,0,70,2
8672,0,62,1
8673,1,69,2
8674,1,98,1
8675,0,55,3
8676,0,44,3
8677,1,67,1
8678,1,83,3
8679,1,68,3
8680,0,69,2
8681,1,77,2
8682,1,80,2
8683,0,80,2
8684,1,59,2
8685,0,62,2
8686,0,65,1
8687,0,76,1
8688,0,40,3
8689,1,92,3
8690,1,61,2
8691,0,49,3
8692,1,46,1
8693,1,92,3
8694,0,76,3
8695,1,84,3
8696,1,69,3
8697,1,71,3
8698,0,84,1
8699,0,59,3
8700,0,40,1
8701,1,46,1
8702,1,60,2
8703,0,65,2
8704,0,49,2
8705,1,100,2
8706,0,55,1
8707,1,52,3
8708,0,68,3
8709,1,95,1
8710,0,86,3
8711,0,53,1
8712,1,71,1
8713,1,41,2
8714,1,96,1
8715,1,80,2
8716,1,47,1
8717,0,99,2
8718,0,88,2
8719,0,51,3
8720,1,72,2
8721,1,45,3
8722,1,51,3
8723,1,76,3
8724,0,82,1
8725,1,50,3
8726,1,93,3
8727,1,50,1
8728,0,99,3
8729,0,77,1
8730,1,55,3
8731,1,83,1
8732,0,60,3
8733,1,100,1
8734,1,66,1
8735,1,48,1
8736,1,58,3
8737,0,46,2
8738,1,46,3
8739,0,49,2
8740,0,71,1
8741,1,69,1
8742,0,70,2
8743,1,57,3
8744,0,58,3
8745,1,44,3
8746,0,61,1
8747,1,60,1
8748,0,42,2
8749,0,95,3
8750,0,77,3
8751,0,95,1
8752,0,89,2
8753,1,58,2
8754,1,41,2
8755,0,47,3
8756,1,89,2
8757,0,83,1
8758,1,45,1
8759,1,96,1
8760,1,51,1
8761,1,90,3
8762,0,69,1
8763,0,87,1
8764,0,94,2
8765,1,65,2
8766,1,68,1
8767,0,71,1
8768,1,71,2
8769,0,82,2
8770,0,60,3
8771,0,85,3
8772,0,54,3
8773,1,82,1
8774,1,63,2
8775,1,90,1
8776,0,70,2
8777,0,77,3
8778,1,92,3
8779,0,48,1
8780,1,51,3
8781,0,63,2
8782,1,86,3
8783,1,58,2
8784,1,50,3
8785,0,88,3
8786,1,53,2
8787,1,65,1
8788,1,58,1
8789,1,67,2
8790,0,57,1
8791,1,49,2
8792,1,66,2
8793,0,42,3
8794,0,41,3
8795,1,69,3
8796,0,57,3
8797,1,81,1
8798,0,98,3
8799,1,65,3
8800,0,41,2
8801,1,98,2
8802,1,81,1
8803,1,58,1
8804,1,56,2
8805,1,43,3
8806,0,50,1
8807,1,91,2
8808,1,51,2
8809,1,69,3
8810,0,83,3
8811,1,51,3
8812,1,76,3
8813,1,49,3
8814,0,55,3
8815,1,90,2
8816,1,84,3
8817,0,86,1
8818,0,87,3
8819,1,77,1
8820,0,77,1
8821,1,48,1
8822,0,67,2
8823,0,89,3
8824,1,90,1
8825,0,95,1
8826,1,86,1
8827,1,93,2
8828,1,81,3
8829,0,85,1
8830,0,50,2
8831,1,60,1
8832,0,80,1
8833,1,56,1
8834,1,87,1
8835,0,42,3
8836,0,40,1
8837,1,81,1
8838,0,53,1
8839,0,59,2
8840,1,80,2
8841,1,82,2
8842,0,71,2
8843,1,75,3
8844,0,87,1
8845,0,62,1
8846,0,54,1
8847,1,97,2
8848,0,40,1
8849,1,83,3
8850,0,77,2
8851,1,53,3
8852,1,76,1
8853,1,79,1
8854,1,87,3
8855,1,81,3
8856,1,87,1
8857,0,87,2
8858,0,49,1
8859,1,41,3
8860,1,77,1
8861,1,95,2
8862,1,47,2
8863,0,70,2
8864,0,84,1
8865,0,69,1
8866,1,79,3
8867,0,87,2
8868,1,97,3
8869,0,54,2
8870,1,70,3
8871,0,44,1
8872,0,43,3
8873,0,83,1
8874,0,77,3
8875,0,60,3
8876,1,65,1
8877,1,56,3
8878,0,70,3
8879,0,99,2
8880,1,96,3
8881,0,71,2
8882,1,87,2
8883,0,67,1
8884,0,54,3
8885,0,88,1
8886,0,93,2
8887,1,61,1
8888,1,55,2
8889,1,90,3
8890,1,74,2
8891,1,75,3
8892,1,40,3
8893,1,51,3
8894,1,62,2
8895,0,100,3
8896,0,65,2
8897,0,52,3
8898,0,46,3
8899,0,51,1
8900,0,91,1
8901,0,54,1
8902,0,100,2
8903,1,56,1
8904,0,82,2
8905,0,86,2
8906,0,85,1
8907,0,66,1
8908,1,45,3
8909,0,64,1
8910,1,59,3
8911,1,62,1
8912,1,70,2
8913,1,93,3
8914,0,43,3
8915,0,94,2
8916,1,62,3
8917,1,88,2
8918,0,92,3
8919,1,58,1
8920,0,45,3
8921,1,59,3
8922,1,93,1
8923,1,56,3
8924,1,68,1
8925,1,76,1
8926,1,86,1
8927,0,81,2
8928,1,91,1
8929,0,78,3
8930,1,67,1
8931,1,64,2
8932,0,42,1
8933,1,95,2
8934,0,45,2
8935,1,54,2
8936,0,78,2
8937,1,89,3
8938,0,71,2
8939,0,85,1
8940,1,54,2
8941,1,72,2
8942,0,100,3
8943,1,54,3
8944,1,94,1
8945,0,100,1
8946,1,51,2
8947,1,47,2
8948,1,73,2
8949,1,42,2
8950,0,59,1
8951,0,44,1
8952,0,75,1
8953,0,98,1
8954,0,51,1
8955,1,98,3
8956,1,87,3
8957,0,56,2
8958,0,75,3
8959,0,68,1
8960,0,83,1
8961,1,80,1
8962,0,59,3
8963,1,68,2
8964,0,56,2
8965,0,94,1
8966,0,52,3
8967,0,52,1
8968,0,100,3
8969,1,84,1
8970,1,91,1
8971,0,40,2
8972,1,96,3
8973,0,83,3
8974,1,74,3
8975,1,65,3
8976,0,78,2
8977,0,43,2
8978,1,91,2
8979,0,52,3
8980,0,88,3
8981,0,76,3
8982,0,42,2
8983,1,57,2
8984,0,45,3
8985,0,48,2
8986,1,70,3
8987,1,100,2
8988,0,61,3
8989,0,70,2
8990,1,74,1
8991,1,75,1
8992,1,96,2
8993,1,97,2
8994,0,62,1
8995,1,85,3
8996,1,69,2
8997,1,88,2
8998,1,71,2
8999,0,85,1
9000,0,54,1
9001,0,70,2
9002,0,73,3
9003,1,52,1
9004,1,97,2
9005,0,73,2
9006,0,75,3
9007,0,70,3
9008,0,42,1
9009,0,75,3
9010,1,42,3
9011,0,93,1
9012,1,50,3
9013,1,60,1
9014,1,44,3
9015,1,81,3
9016,1,57,2
9017,1,58,3
9018,1,67,2
9019,0,72,1
9020,1,95,2
9021,1,90,1
9022,0,61,2
9023,1,79,1
9024,0,69,2
9025,0,80,1
9026,0,87,1
9027,1,74,1
9028,1,54,2
9029,0,84,2
9030,1,87,1
9031,1,73,3
9032,0,63,3
9033,0,63,1
9034,1,91,1
9035,1,43,3
9036,1,46,1
9037,1,84,3
9038,0,56,3
9039,1,73,3
9040,1,93,1
9041,1,64,2
9042,0,99,1
9043,0,50,3
9044,0,65,1
9045,1,63,3
9046,1,86,1
9047,1,99,1
9048,1,46,1
9049,1,87,1
9050,0,91,1
9051,0,58,1
9052,1,71,2
9053,0,49,1
9054,1,62,1
9055,0,69,1
9056,1,94,2
9057,0,42,3
9058,0,65,3
9059,0,77,1
9060,1,69,1
9061,0,66,2
9062,0,92,2
9063,1,85,3
9064,0,63,3
9065,0,61,1
9066,0,65,2
9067,0,72,1
9068,0,70,2
9069,1,97,1
9070,1,65,2
9071,1,54,2
9072,1,90,2
9073,1,63,2
9074,1,57,3
9075,0,84,2
9076,0,92,1
9077,0,60,3
9078,0,41,1
9079,1,69,1
9080,0,76,3
9081,0,72,1
9082,1,48,3
9083,0,94,3
9084,1,65,1
9085,0,47,2
9086,0,87,1
9087,0,44,2
9088,1,67,1
9089,1,82,1
9090,0,68,2
9091,0,50,1
9092,0,78,3
9093,0,65,1
9094,1,77,3
9095,0,77,1
9096,1,94,3
9097,1,93,3
9098,0,60,3
9099,0,56,2
9100,0,68,2
9101,0,68,3
9102,1,80,1
9103,0,74,2
9104,0,69,3
9105,1,43,3
9106,1,82,2
9107,0,77,1
9108,0,42,1
9109,1,85,2
9110,0,87,1
9111,1,87,2
9112,1,63,1
9113,1,48,3
9114,0,61,3
9115,1,77,2
9116,1,95,3
9117,1,74,3
9118,1,54,2
9119,0,97,3
9120,0,88,3
9121,1,72,2
9122,0,61,1
9123,1,78,1
9124,1,96,3
9125,1,57,1
9126,1,86,3
9127,1,48,2
9128,1,73,1
9129,0,88,3
9130,1,46,2
9131,0,50,3
9132,0,95,2
9133,0,52,3
9134,1,76,1
9135,1,64,2
9136,1,51,3
9137,1,43,2
9138,1,58,2
9139,1,86,2
9140,1,65,1
9141,0,91,1
9142,0,74,1
9143,1,76,2
9144,0,92,3
9145,1,50,3
9146,0,69,1
9147,0,41,3
9148,1,59,1
9149,0,86,2
9150,1,64,3
9151,1,61,1
9152,0,97,3
9153,1,52,2
9154,0,75,1
9155,1,64,2
9156,1,60,2
9157,0,43,3
9158,0,54,3
9159,1,61,1
9160,1,92,1
9161,0,49,1
9162,0,75,3
9163,0,47,1
9164,1,62,1
9165,0,49,1
9166,0,74,3
9167,0,44,1
9168,1,99,1
9169,1,88,1
9170,0,78,1
9171,0,73,1
9172,0,83,3
9173,0,66,2
9174,1,84,2
9175,0,51,1
9176,1,79,2
9177,0,89,1
9178,0,83,3
9179,1,94,1
9180,0,75,3
9181,0,74,3
9182,1,48,1
9183,0,43,3
9184,1,90,1
9185,1,72,3
9186,0,42,1
9187,1,82,1
9188,1,44,3
9189,1,43,1
9190,1,67,1
9191,1,93,3
9192,0,88,2
9193,0,53,3
9194,0,78,1
9195,0,68,1
9196,1,80,3
9197,0,65,1
9198,0,53,1
9199,1,58,2
9200,1,85,2
9201,1,45,2
9202,0,53,3
9203,0,51,3
9204,1,55,3
9205,0,45,1
9206,0,66,2
9207,0,82,1
9208,1,53,1
9209,0,68,3
9210,1,68,2
9211,0,53,2
9212,0,85,3
9213,1,60,2
9214,0,58,2
9215,0,74,3
9216,1,88,1
9217,1,67,3
9218,1,65,1
9219,0,98,1
9220,0,83,1
9221,1,94,1
9222,0,98,2
9223,0,75,3
9224,0,88,3
9225,0,58,1
9226,1,99,2
9227,0,48,2
9228,0,42,2
9229,0,91,1
9230,1,76,2
9231,0,77,2
9232,0,64,2
9233,1,45,3
9234,0,91,1
9235,0,84,2
9236,0,85,2
9237,1,43,2
9238,0,53,1
9239,0,44,1
9240,1,45,3
9241,1,93,2
9242,1,81,1
9243,1,60,1
9244,0,85,2
9245,0,88,3
9246,0,83,1
9247,1,58,2
9248,0,62,1
9249,0,80,1
9250,1,88,2
9251,0,66,1
9252,0,57,2
9253,0,67,3
9254,1,42,2
9255,0,64,3
9256,0,63,2
9257,0,78,2
9258,1,74,2
9259,0,43,2
9260,1,54,2
9261,1,53,2
9262,1,61,2
9263,0,64,3
9264,0,77,1
9265,1,84,1
9266,1,75,2
9267,1,77,3
9268,1,60,1
9269,1,97,2
9270,1,73,3
9271,0,67,1
9272,1,94,3
9273,1,94,1
9274,0,46,3
9275,0,71,3
9276,0,41,3
9277,1,46,2
9278,0,53,1
9279,1,68,2
9280,1,56,1
9281,0,49,3
9282,0,69,1
9283,0,71,1
9284,1,56,2
9285,1,56,3
9286,0,57,1
9287,0,99,2
9288,0,40,2
9289,0,66,2
9290,0,69,2
9291,0,48,2
9292,1,88,3
9293,0,57,3
9294,1,59,3
9295,0,77,1
9296,1,50,1
9297,1,98,2
9298,0,72,2
9299,1,88,2
9300,1,63,3
9301,1,52,1
9302,0,55,3
9303,0,46,2
9304,0,71,3
9305,1,99,3
9306,1,67,1
9307,0,66,3
9308,1,55,2
9309,0,57,3
9310,1,58,3
9311,1,99,1
9312,0,45,3
9313,0,41,3
9314,1,61,2
9315,1,72,3
9316,0,86,2
9317,0,64,2
9318,1,74,2
9319,1,87,3
9320,0,44,3
9321,0,57,3
9322,1,52,3
9323,1,87,2
9324,1,50,2
9325,0,67,2
9326,1,88,3
9327,1,50,2
9328,1,65,1
9329,1,40,2
9330,0,71,2
9331,1,48,3
9332,1,50,1
9333,1,64,1
9334,1,76,2
9335,1,65,1
9336,0,51,1
9337,0,54,2
9338,0,70,2
9339,1,57,3
9340,0,97,1
9341,1,75,1
9342,0,63,1
9343,0,93,3
9344,1,100,3
9345,0,64,1
9346,1,67,2
9347,0,82,1
9348,1,82,2
9349,1,77,3
9350,0,69,3
9351,0,48,2
9352,1,75,2
9353,1,94,3
9354,0,52,2
9355,1,96,2
9356,0,79,3
9357,1,56,1
9358,1,78,1
9359,0,55,1
9360,0,83,1
9361,0,82,3
9362,1,51,2
9363,0,95,2
9364,0,72,2
9365,0,65,3
9366,1,73,3
9367,1,90,2
9368,1,87,2
9369,0,86,2
9370,1,100,2
9371,1,99,2
9372,1,71,1
9373,0,56,2
9374,1,100,1
9375,0,61,2
9376,0,61,1
9377,0,62,2
9378,1,74,1
9379,0,87,2
9380,1,69,2
9381,0,55,2
9382,0,54,3
9383,1,98,3
9384,1,72,3
9385,1,99,1
9386,1,78,2
9387,1,73,2
9388,1,56,1
9389,1,75,2
9390,1,59,2
9391,1,53,2
9392,1,48,3
9393,0,71,2
9394,1,83,2
9395,1,77,2
9396,0,59,2
9397,0,81,2
9398,0,89,3
9399,0,47,2
9400,1,42,1
9401,1,55,1
9402,1,45,3
9403,0,59,2
9404,0,86,2
9405,0,100,1
9406,1,99,3
9407,1,62,1
9408,0,84,3
9409,1,92,2
9410,1,65,1
9411,0,59,3
9412,1,62,1
9413,0,80,2
9414,0,89,1
9415,0,62,3
9416,1,60,2
9417,0,98,2
9418,1,97,3
9419,1,75,3
9420,0,74,2
9421,0,52,3
9422,1,43,1
9423,1,73,2
9424,1,59,2
9425,0,93,3
9426,1,46,1
9427,0,44,1
9428,0,77,1
9429,1,68,2
9430,0,41,2
9431,0,60,3
9432,0,64,2
9433,0,59,3
9434,0,52,2
